properties{
  height = 8,
  pattern = "58",
}

tile{
  layer = 0,
  x = 960,
  y = 32,
  width = 8,
  height = 16,
  pattern = "89",
}

tile{
  layer = 0,
  x = 960,
  y = 24,
  width = 8,
  height = 8,
  pattern = "302",
}

tile{
  layer = 0,
  x = 968,
  y = 24,
  width = 64,
  height = 8,
  pattern = "303",
}

tile{
  layer = 0,
  x = 1032,
  y = 32,
  width = 8,
  height = 16,
  pattern = "91",
}

tile{
  layer = 0,
  x = 1032,
  y = 24,
  width = 8,
  height = 8,
  pattern = "301",
}

tile{
  layer = 0,
  x = 1024,
  y = 0,
  width = 16,
  height = 32,
  pattern = "80",
}

tile{
  layer = 0,
  x = 960,
  y = 0,
  width = 16,
  height = 32,
  pattern = "61",
}

tile{
  layer = 0,
  x = 976,
  y = 0,
  width = 48,
  height = 32,
  pattern = "71",
}

tile{
  layer = 0,
  x = 992,
  y = 24,
  width = 24,
  height = 32,
  pattern = "92",
}

tile{
  layer = 0,
  x = 1008,
  y = 24,
  width = 8,
  height = 8,
  pattern = "302",
}

tile{
  layer = 0,
  x = 1008,
  y = 32,
  width = 8,
  height = 16,
  pattern = "89",
}

tile{
  layer = 0,
  x = 984,
  y = 24,
  width = 8,
  height = 8,
  pattern = "301",
}

tile{
  layer = 0,
  x = 984,
  y = 32,
  width = 8,
  height = 16,
  pattern = "91",
}

tile{
  layer = 0,
  x = 960,
  y = 32,
  width = 24,
  height = 16,
  pattern = "93",
}

tile{
  layer = 0,
  x = 960,
  y = 32,
  width = 24,
  height = 16,
  pattern = "300",
}

tile{
  layer = 0,
  x = 1008,
  y = 32,
  width = 24,
  height = 16,
  pattern = "93",
}

tile{
  layer = 0,
  x = 1008,
  y = 32,
  width = 24,
  height = 16,
  pattern = "300",
}

tile{
  layer = 0,
  x = 568,
  y = 0,
  width = 16,
  height = 48,
  pattern = "106",
}

tile{
  layer = 0,
  x = 568,
  y = 48,
  width = 16,
  height = 32,
  pattern = "96",
}

tile{
  layer = 0,
  x = 584,
  y = 0,
  width = 112,
  height = 16,
  pattern = "154",
}

tile{
  layer = 0,
  x = 680,
  y = 64,
  width = 16,
  height = 32,
  pattern = "95",
}

tile{
  layer = 0,
  x = 648,
  y = 64,
  width = 16,
  height = 32,
  pattern = "96",
}

tile{
  layer = 0,
  x = 664,
  y = 64,
  width = 16,
  height = 32,
  pattern = "118",
}

tile{
  layer = 0,
  x = 656,
  y = 96,
  width = 32,
  height = 16,
  pattern = "83",
}

tile{
  layer = 0,
  x = 632,
  y = 96,
  width = 16,
  height = 32,
  pattern = "96",
}

tile{
  layer = 0,
  x = 584,
  y = 96,
  width = 16,
  height = 32,
  pattern = "96",
}

tile{
  layer = 0,
  x = 600,
  y = 112,
  width = 32,
  height = 16,
  pattern = "310",
}

tile{
  layer = 0,
  x = 600,
  y = 80,
  width = 16,
  height = 16,
  pattern = "311",
}

tile{
  layer = 0,
  x = 616,
  y = 80,
  width = 16,
  height = 16,
  pattern = "312",
}

tile{
  layer = 0,
  x = 616,
  y = 80,
  width = 16,
  height = 24,
  pattern = "100",
}

tile{
  layer = 0,
  x = 600,
  y = 264,
  width = 32,
  height = 16,
  pattern = "310",
}

tile{
  layer = 0,
  x = 632,
  y = 248,
  width = 16,
  height = 32,
  pattern = "118",
}

tile{
  layer = 0,
  x = 648,
  y = 240,
  width = 16,
  height = 16,
  pattern = "312",
}

tile{
  layer = 0,
  x = 616,
  y = 160,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 616,
  y = 184,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 616,
  y = 168,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 600,
  y = 200,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 600,
  y = 240,
  width = 16,
  height = 16,
  pattern = "311",
}

tile{
  layer = 0,
  x = 600,
  y = 248,
  width = 16,
  height = 24,
  pattern = "100",
}

tile{
  layer = 0,
  x = 608,
  y = 360,
  width = 16,
  height = 64,
  pattern = "96",
}

tile{
  layer = 0,
  x = 640,
  y = 360,
  width = 16,
  height = 64,
  pattern = "96",
}

tile{
  layer = 0,
  x = 624,
  y = 352,
  width = 16,
  height = 48,
  pattern = "309",
}

tile{
  layer = 0,
  x = 608,
  y = 336,
  width = 16,
  height = 32,
  pattern = "103",
}

tile{
  layer = 0,
  x = 640,
  y = 336,
  width = 16,
  height = 32,
  pattern = "103",
}

tile{
  layer = 0,
  x = 616,
  y = 336,
  width = 32,
  height = 32,
  pattern = "106",
}

tile{
  layer = 0,
  x = 608,
  y = 320,
  width = 48,
  height = 16,
  pattern = "154",
}

tile{
  layer = 0,
  x = 640,
  y = 304,
  width = 16,
  height = 16,
  pattern = "112",
}

tile{
  layer = 0,
  x = 640,
  y = 320,
  width = 16,
  height = 16,
  pattern = "101",
}

tile{
  layer = 0,
  x = 624,
  y = 368,
  width = 16,
  height = 24,
  pattern = "100",
}

tile{
  layer = 0,
  x = 624,
  y = 392,
  width = 16,
  height = 32,
  pattern = "118",
}

tile{
  layer = 0,
  x = 592,
  y = 480,
  width = 16,
  height = 32,
  pattern = "96",
}

tile{
  layer = 0,
  x = 656,
  y = 480,
  width = 16,
  height = 32,
  pattern = "96",
}

tile{
  layer = 0,
  x = 624,
  y = 480,
  width = 16,
  height = 32,
  pattern = "119",
}

tile{
  layer = 0,
  x = 640,
  y = 480,
  width = 16,
  height = 32,
  pattern = "118",
}

tile{
  layer = 0,
  x = 592,
  y = 448,
  width = 80,
  height = 32,
  pattern = "106",
}

tile{
  layer = 0,
  x = 592,
  y = 432,
  width = 80,
  height = 16,
  pattern = "154",
}

tile{
  layer = 0,
  x = 624,
  y = 504,
  width = 32,
  height = 8,
  pattern = "87",
}

tile{
  layer = 0,
  x = 648,
  y = 432,
  width = 16,
  height = 16,
  pattern = "112",
}

tile{
  layer = 0,
  x = 568,
  y = 192,
  width = 16,
  height = 80,
  pattern = "101",
}

tile{
  layer = 0,
  x = 568,
  y = 176,
  width = 16,
  height = 16,
  pattern = "112",
}

tile{
  layer = 0,
  x = 1064,
  y = 40,
  width = 64,
  height = 24,
  pattern = "318",
}

tile{
  layer = 0,
  x = 1096,
  y = 16,
  width = 24,
  height = 24,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1096,
  y = 8,
  width = 24,
  height = 24,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1072,
  y = 8,
  width = 24,
  height = 24,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1120,
  y = 16,
  width = 8,
  height = 24,
  pattern = "314",
}

tile{
  layer = 0,
  x = 1064,
  y = 16,
  width = 8,
  height = 24,
  pattern = "315",
}

tile{
  layer = 0,
  x = 1160,
  y = 0,
  width = 32,
  height = 32,
  pattern = "321",
}

tile{
  layer = 0,
  x = 1064,
  y = 152,
  width = 64,
  height = 24,
  pattern = "313",
}

tile{
  layer = 0,
  x = 1064,
  y = 176,
  width = 64,
  height = 16,
  pattern = "339",
}

tile{
  layer = 0,
  x = 1064,
  y = 64,
  width = 64,
  height = 16,
  pattern = "340",
}

tile{
  layer = 0,
  x = 1064,
  y = 288,
  width = 64,
  height = 16,
  pattern = "341",
}

tile{
  layer = 0,
  x = 1064,
  y = 264,
  width = 64,
  height = 24,
  pattern = "329",
}

tile{
  layer = 0,
  x = 1064,
  y = 400,
  width = 64,
  height = 16,
  pattern = "342",
}

tile{
  layer = 0,
  x = 1064,
  y = 376,
  width = 64,
  height = 24,
  pattern = "330",
}

tile{
  layer = 0,
  x = 1064,
  y = 504,
  width = 64,
  height = 16,
  pattern = "343",
}

tile{
  layer = 0,
  x = 1064,
  y = 480,
  width = 64,
  height = 24,
  pattern = "331",
}

tile{
  layer = 0,
  x = 1064,
  y = 584,
  width = 64,
  height = 24,
  pattern = "332",
}

tile{
  layer = 0,
  x = 1064,
  y = 608,
  width = 64,
  height = 16,
  pattern = "344",
}

tile{
  layer = 0,
  x = 1064,
  y = 712,
  width = 64,
  height = 16,
  pattern = "345",
}

tile{
  layer = 0,
  x = 1064,
  y = 688,
  width = 64,
  height = 24,
  pattern = "333",
}

tile{
  layer = 0,
  x = 1160,
  y = 40,
  width = 32,
  height = 32,
  pattern = "346",
}

tile{
  layer = 0,
  x = 1160,
  y = 80,
  width = 32,
  height = 32,
  pattern = "347",
}

tile{
  layer = 0,
  x = 1160,
  y = 120,
  width = 32,
  height = 32,
  pattern = "348",
}

tile{
  layer = 0,
  x = 1160,
  y = 160,
  width = 32,
  height = 32,
  pattern = "349",
}

tile{
  layer = 0,
  x = 1160,
  y = 272,
  width = 56,
  height = 16,
  pattern = "350",
}

tile{
  layer = 0,
  x = 1160,
  y = 248,
  width = 56,
  height = 24,
  pattern = "351",
}

tile{
  layer = 0,
  x = 1168,
  y = 392,
  width = 40,
  height = 16,
  pattern = "363",
}

tile{
  layer = 0,
  x = 1160,
  y = 368,
  width = 56,
  height = 24,
  pattern = "358",
}

tile{
  layer = 0,
  x = 1168,
  y = 496,
  width = 40,
  height = 16,
  pattern = "364",
}

tile{
  layer = 0,
  x = 1160,
  y = 472,
  width = 56,
  height = 24,
  pattern = "359",
}

tile{
  layer = 0,
  x = 1168,
  y = 608,
  width = 40,
  height = 16,
  pattern = "365",
}

tile{
  layer = 0,
  x = 1160,
  y = 584,
  width = 56,
  height = 24,
  pattern = "360",
}

tile{
  layer = 0,
  x = 1168,
  y = 712,
  width = 40,
  height = 16,
  pattern = "366",
}

tile{
  layer = 0,
  x = 1160,
  y = 688,
  width = 56,
  height = 24,
  pattern = "361",
}

tile{
  layer = 0,
  x = 1168,
  y = 360,
  width = 40,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1168,
  y = 464,
  width = 40,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1168,
  y = 576,
  width = 40,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1168,
  y = 680,
  width = 40,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1168,
  y = 816,
  width = 40,
  height = 16,
  pattern = "367",
}

tile{
  layer = 0,
  x = 1160,
  y = 792,
  width = 56,
  height = 24,
  pattern = "362",
}

tile{
  layer = 0,
  x = 1168,
  y = 784,
  width = 40,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 680,
  y = 880,
  width = 8,
  height = 16,
  pattern = "383",
}

tile{
  layer = 0,
  x = 688,
  y = 880,
  width = 144,
  height = 16,
  pattern = "380",
}

tile{
  layer = 0,
  x = 832,
  y = 880,
  width = 8,
  height = 16,
  pattern = "382",
}

tile{
  layer = 0,
  x = 832,
  y = 896,
  width = 8,
  height = 120,
  pattern = "381",
}

tile{
  layer = 0,
  x = 832,
  y = 1016,
  width = 8,
  height = 16,
  pattern = "1",
}

tile{
  layer = 0,
  x = 688,
  y = 1016,
  width = 144,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 680,
  y = 1016,
  width = 8,
  height = 16,
  pattern = "88",
}

tile{
  layer = 0,
  x = 680,
  y = 888,
  width = 8,
  height = 128,
  pattern = "104",
}

tile{
  layer = 0,
  x = 680,
  y = 1016,
  width = 8,
  height = 16,
  pattern = "384",
}

tile{
  layer = 0,
  x = 536,
  y = 920,
  width = 8,
  height = 96,
  pattern = "105",
}

tile{
  layer = 0,
  x = 536,
  y = 1016,
  width = 8,
  height = 16,
  pattern = "122",
}

tile{
  layer = 0,
  x = 544,
  y = 1016,
  width = 8,
  height = 16,
  pattern = "151",
}

tile{
  layer = 0,
  x = 552,
  y = 1016,
  width = 64,
  height = 16,
  pattern = "155",
}

tile{
  layer = 0,
  x = 616,
  y = 1016,
  width = 8,
  height = 16,
  pattern = "152",
}

tile{
  layer = 0,
  x = 624,
  y = 1016,
  width = 8,
  height = 16,
  pattern = "151",
}

tile{
  layer = 0,
  x = 632,
  y = 1016,
  width = 24,
  height = 16,
  pattern = "155",
}

tile{
  layer = 0,
  x = 656,
  y = 1016,
  width = 8,
  height = 16,
  pattern = "156",
}

tile{
  layer = 0,
  x = 656,
  y = 952,
  width = 8,
  height = 64,
  pattern = "157",
}

tile{
  layer = 0,
  x = 656,
  y = 936,
  width = 8,
  height = 16,
  pattern = "158",
}

tile{
  layer = 0,
  x = 584,
  y = 936,
  width = 72,
  height = 16,
  pattern = "159",
}

tile{
  layer = 0,
  x = 576,
  y = 936,
  width = 8,
  height = 16,
  pattern = "160",
}

tile{
  layer = 0,
  x = 568,
  y = 936,
  width = 8,
  height = 16,
  pattern = "161",
}

tile{
  layer = 0,
  x = 560,
  y = 936,
  width = 8,
  height = 16,
  pattern = "160",
}

tile{
  layer = 0,
  x = 560,
  y = 920,
  width = 8,
  height = 16,
  pattern = "157",
}

tile{
  layer = 0,
  x = 544,
  y = 920,
  width = 8,
  height = 16,
  pattern = "161",
}

tile{
  layer = 0,
  x = 552,
  y = 920,
  width = 8,
  height = 16,
  pattern = "159",
}

tile{
  layer = 0,
  x = 1232,
  y = 256,
  width = 64,
  height = 40,
  pattern = "177",
}

tile{
  layer = 0,
  x = 1232,
  y = 176,
  width = 64,
  height = 40,
  pattern = "180",
}

tile{
  layer = 0,
  x = 1232,
  y = 96,
  width = 64,
  height = 40,
  pattern = "181",
}

tile{
  layer = 0,
  x = 1232,
  y = 16,
  width = 72,
  height = 40,
  pattern = "182",
}

tile{
  layer = 0,
  x = 1232,
  y = 344,
  width = 64,
  height = 40,
  pattern = "183",
}

tile{
  layer = 0,
  x = 1240,
  y = 328,
  width = 48,
  height = 16,
  pattern = "186",
}

tile{
  layer = 0,
  x = 1240,
  y = 0,
  width = 48,
  height = 16,
  pattern = "185",
}

tile{
  layer = 0,
  x = 1240,
  y = 80,
  width = 48,
  height = 16,
  pattern = "184",
}

tile{
  layer = 0,
  x = 1240,
  y = 160,
  width = 48,
  height = 16,
  pattern = "179",
}

tile{
  layer = 0,
  x = 1336,
  y = 336,
  width = 48,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1328,
  y = 368,
  width = 64,
  height = 16,
  pattern = "197",
}

tile{
  layer = 0,
  x = 1328,
  y = 344,
  width = 56,
  height = 24,
  pattern = "200",
}

tile{
  layer = 0,
  x = 1384,
  y = 344,
  width = 8,
  height = 24,
  pattern = "202",
}

tile{
  layer = 0,
  x = 1328,
  y = 280,
  width = 64,
  height = 16,
  pattern = "217",
}

tile{
  layer = 0,
  x = 1328,
  y = 200,
  width = 64,
  height = 16,
  pattern = "216",
}

tile{
  layer = 0,
  x = 1328,
  y = 120,
  width = 64,
  height = 16,
  pattern = "218",
}

tile{
  layer = 0,
  x = 1328,
  y = 48,
  width = 64,
  height = 16,
  pattern = "219",
}

tile{
  layer = 0,
  x = 1336,
  y = 272,
  width = 48,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1336,
  y = 248,
  width = 48,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1328,
  y = 256,
  width = 56,
  height = 24,
  pattern = "211",
}

tile{
  layer = 0,
  x = 1384,
  y = 256,
  width = 8,
  height = 24,
  pattern = "203",
}

tile{
  layer = 0,
  x = 1328,
  y = 232,
  width = 64,
  height = 24,
  pattern = "210",
}

tile{
  layer = 0,
  x = 1328,
  y = 176,
  width = 56,
  height = 24,
  pattern = "212",
}

tile{
  layer = 0,
  x = 1384,
  y = 176,
  width = 8,
  height = 24,
  pattern = "204",
}

tile{
  layer = 0,
  x = 1328,
  y = 152,
  width = 64,
  height = 24,
  pattern = "209",
}

tile{
  layer = 0,
  x = 1328,
  y = 96,
  width = 56,
  height = 24,
  pattern = "213",
}

tile{
  layer = 0,
  x = 1384,
  y = 96,
  width = 8,
  height = 24,
  pattern = "205",
}

tile{
  layer = 0,
  x = 1328,
  y = 72,
  width = 64,
  height = 24,
  pattern = "208",
}

tile{
  layer = 0,
  x = 1328,
  y = 24,
  width = 56,
  height = 24,
  pattern = "214",
}

tile{
  layer = 0,
  x = 1384,
  y = 24,
  width = 8,
  height = 24,
  pattern = "206",
}

tile{
  layer = 0,
  x = 1328,
  y = 0,
  width = 64,
  height = 24,
  pattern = "207",
}

tile{
  layer = 0,
  x = 1408,
  y = 528,
  width = 64,
  height = 16,
  pattern = "198",
}

tile{
  layer = 0,
  x = 1424,
  y = 520,
  width = 32,
  height = 8,
  pattern = "320",
}

tile{
  layer = 0,
  x = 1408,
  y = 544,
  width = 64,
  height = 8,
  pattern = "201",
}

tile{
  layer = 0,
  x = 1408,
  y = 552,
  width = 64,
  height = 16,
  pattern = "199",
}

tile{
  layer = 0,
  x = 1408,
  y = 464,
  width = 64,
  height = 16,
  pattern = "225",
}

tile{
  layer = 0,
  x = 1408,
  y = 456,
  width = 64,
  height = 8,
  pattern = "215",
}

tile{
  layer = 0,
  x = 1408,
  y = 440,
  width = 64,
  height = 16,
  pattern = "323",
}

tile{
  layer = 0,
  x = 1408,
  y = 368,
  width = 64,
  height = 8,
  pattern = "220",
}

tile{
  layer = 0,
  x = 1408,
  y = 376,
  width = 64,
  height = 16,
  pattern = "226",
}

tile{
  layer = 0,
  x = 1408,
  y = 352,
  width = 64,
  height = 16,
  pattern = "324",
}

tile{
  layer = 0,
  x = 1408,
  y = 288,
  width = 64,
  height = 8,
  pattern = "221",
}

tile{
  layer = 0,
  x = 1408,
  y = 296,
  width = 64,
  height = 16,
  pattern = "304",
}

tile{
  layer = 0,
  x = 1408,
  y = 272,
  width = 64,
  height = 16,
  pattern = "325",
}

tile{
  layer = 0,
  x = 1408,
  y = 208,
  width = 64,
  height = 8,
  pattern = "222",
}

tile{
  layer = 0,
  x = 1408,
  y = 216,
  width = 64,
  height = 16,
  pattern = "316",
}

tile{
  layer = 0,
  x = 1408,
  y = 192,
  width = 64,
  height = 16,
  pattern = "326",
}

tile{
  layer = 0,
  x = 1408,
  y = 136,
  width = 64,
  height = 16,
  pattern = "319",
}

tile{
  layer = 0,
  x = 1408,
  y = 128,
  width = 64,
  height = 8,
  pattern = "223",
}

tile{
  layer = 0,
  x = 1408,
  y = 112,
  width = 64,
  height = 16,
  pattern = "327",
}

tile{
  layer = 0,
  x = 1408,
  y = 40,
  width = 64,
  height = 8,
  pattern = "224",
}

tile{
  layer = 0,
  x = 1408,
  y = 48,
  width = 64,
  height = 16,
  pattern = "322",
}

tile{
  layer = 0,
  x = 1408,
  y = 24,
  width = 64,
  height = 16,
  pattern = "328",
}

tile{
  layer = 0,
  x = 496,
  y = 832,
  width = 24,
  height = 192,
  pattern = "397",
}

tile{
  layer = 0,
  x = 496,
  y = 1024,
  width = 24,
  height = 8,
  pattern = "402",
}

tile{
  layer = 0,
  x = 520,
  y = 1016,
  width = 8,
  height = 24,
  pattern = "401",
}

tile{
  layer = 0,
  x = 488,
  y = 1016,
  width = 8,
  height = 24,
  pattern = "400",
}

tile{
  layer = 0,
  x = 488,
  y = 832,
  width = 8,
  height = 192,
  pattern = "398",
}

tile{
  layer = 0,
  x = 520,
  y = 832,
  width = 8,
  height = 192,
  pattern = "399",
}

tile{
  layer = 0,
  x = 496,
  y = 824,
  width = 24,
  height = 8,
  pattern = "402",
}

tile{
  layer = 0,
  x = 520,
  y = 816,
  width = 8,
  height = 24,
  pattern = "401",
}

tile{
  layer = 0,
  x = 488,
  y = 816,
  width = 8,
  height = 24,
  pattern = "400",
}

tile{
  layer = 0,
  x = 864,
  y = 872,
  width = 64,
  height = 160,
  pattern = "404",
}

tile{
  layer = 0,
  x = 864,
  y = 1024,
  width = 64,
  height = 8,
  pattern = "405",
}

tile{
  layer = 0,
  x = 864,
  y = 872,
  width = 64,
  height = 8,
  pattern = "405",
}

tile{
  layer = 0,
  x = 928,
  y = 1024,
  width = 16,
  height = 16,
  pattern = "385",
}

tile{
  layer = 0,
  x = 928,
  y = 1016,
  width = 16,
  height = 8,
  pattern = "387",
}

tile{
  layer = 0,
  x = 928,
  y = 880,
  width = 16,
  height = 136,
  pattern = "386",
}

tile{
  layer = 0,
  x = 928,
  y = 872,
  width = 16,
  height = 8,
  pattern = "388",
}

tile{
  layer = 0,
  x = 928,
  y = 864,
  width = 16,
  height = 8,
  pattern = "395",
}

tile{
  layer = 0,
  x = 848,
  y = 1024,
  width = 16,
  height = 16,
  pattern = "385",
}

tile{
  layer = 0,
  x = 848,
  y = 1016,
  width = 16,
  height = 8,
  pattern = "387",
}

tile{
  layer = 0,
  x = 848,
  y = 880,
  width = 16,
  height = 136,
  pattern = "386",
}

tile{
  layer = 0,
  x = 848,
  y = 872,
  width = 16,
  height = 8,
  pattern = "388",
}

tile{
  layer = 0,
  x = 848,
  y = 864,
  width = 16,
  height = 8,
  pattern = "395",
}

tile{
  layer = 0,
  x = 888,
  y = 872,
  width = 16,
  height = 160,
  pattern = "396",
}

tile{
  layer = 0,
  x = 864,
  y = 872,
  width = 8,
  height = 160,
  pattern = "406",
}

tile{
  layer = 0,
  x = 864,
  y = 1024,
  width = 8,
  height = 8,
  pattern = "407",
}

tile{
  layer = 0,
  x = 864,
  y = 872,
  width = 8,
  height = 8,
  pattern = "407",
}

tile{
  layer = 0,
  x = 1000,
  y = 952,
  width = 16,
  height = 24,
  pattern = "410",
}

tile{
  layer = 0,
  x = 992,
  y = 944,
  width = 8,
  height = 8,
  pattern = "413",
}

tile{
  layer = 0,
  x = 1000,
  y = 944,
  width = 16,
  height = 8,
  pattern = "411",
}

tile{
  layer = 0,
  x = 992,
  y = 968,
  width = 8,
  height = 8,
  pattern = "414",
}

tile{
  layer = 0,
  x = 1016,
  y = 952,
  width = 8,
  height = 16,
  pattern = "408",
}

tile{
  layer = 0,
  x = 1016,
  y = 944,
  width = 8,
  height = 8,
  pattern = "412",
}

tile{
  layer = 0,
  x = 992,
  y = 952,
  width = 8,
  height = 16,
  pattern = "409",
}

tile{
  layer = 0,
  x = 1016,
  y = 968,
  width = 8,
  height = 8,
  pattern = "415",
}

tile{
  layer = 0,
  x = 848,
  y = 136,
  width = 40,
  height = 16,
  pattern = "40",
}

tile{
  layer = 0,
  x = 744,
  y = 136,
  width = 112,
  height = 16,
  pattern = "39",
}

tile{
  layer = 0,
  x = 752,
  y = 96,
  width = 16,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 856,
  y = 96,
  width = 16,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 808,
  y = 96,
  width = 16,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 752,
  y = 136,
  width = 8,
  height = 16,
  pattern = "48",
}

tile{
  layer = 0,
  x = 792,
  y = 136,
  width = 8,
  height = 16,
  pattern = "48",
}

tile{
  layer = 0,
  x = 856,
  y = 136,
  width = 8,
  height = 16,
  pattern = "56",
}

tile{
  layer = 0,
  x = 808,
  y = 120,
  width = 40,
  height = 8,
  pattern = "50",
}

tile{
  layer = 0,
  x = 752,
  y = 96,
  width = 24,
  height = 24,
  pattern = "424",
}

tile{
  layer = 0,
  x = 808,
  y = 96,
  width = 24,
  height = 24,
  pattern = "424",
}

tile{
  layer = 0,
  x = 856,
  y = 96,
  width = 24,
  height = 24,
  pattern = "424",
}

tile{
  layer = 0,
  x = 744,
  y = 128,
  width = 144,
  height = 8,
  pattern = "427",
}

tile{
  layer = 0,
  x = 744,
  y = 136,
  width = 144,
  height = 8,
  pattern = "426",
}

tile{
  layer = 0,
  x = 736,
  y = 88,
  width = 8,
  height = 64,
  pattern = "418",
}

tile{
  layer = 0,
  x = 888,
  y = 88,
  width = 8,
  height = 64,
  pattern = "420",
}

tile{
  layer = 0,
  x = 352,
  y = 920,
  width = 16,
  height = 8,
  pattern = "719",
}

tile{
  layer = 0,
  x = 352,
  y = 928,
  width = 16,
  height = 56,
  pattern = "718",
}

tile{
  layer = 0,
  x = 352,
  y = 984,
  width = 16,
  height = 8,
  pattern = "717",
}

tile{
  layer = 0,
  x = 352,
  y = 992,
  width = 16,
  height = 8,
  pattern = "720",
}

tile{
  layer = 0,
  x = 352,
  y = 1000,
  width = 16,
  height = 16,
  pattern = "721",
}

tile{
  layer = 0,
  x = 368,
  y = 1000,
  width = 80,
  height = 16,
  pattern = "722",
}

tile{
  layer = 0,
  x = 352,
  y = 1016,
  width = 8,
  height = 8,
  pattern = "723",
}

tile{
  layer = 0,
  x = 360,
  y = 1016,
  width = 88,
  height = 8,
  pattern = "724",
}

tile{
  layer = 0,
  x = 448,
  y = 1000,
  width = 16,
  height = 16,
  pattern = "726",
}

tile{
  layer = 0,
  x = 456,
  y = 1016,
  width = 8,
  height = 8,
  pattern = "733",
}

tile{
  layer = 0,
  x = 448,
  y = 1016,
  width = 8,
  height = 8,
  pattern = "724",
}

tile{
  layer = 0,
  x = 448,
  y = 928,
  width = 16,
  height = 72,
  pattern = "732",
}

tile{
  layer = 0,
  x = 448,
  y = 920,
  width = 16,
  height = 16,
  pattern = "728",
}

tile{
  layer = 0,
  x = 368,
  y = 920,
  width = 80,
  height = 16,
  pattern = "722",
}

tile{
  layer = 0,
  x = 368,
  y = 936,
  width = 72,
  height = 8,
  pattern = "725",
}

tile{
  layer = 0,
  x = 440,
  y = 936,
  width = 8,
  height = 8,
  pattern = "724",
}

tile{
  layer = 0,
  x = 464,
  y = 912,
  width = 8,
  height = 72,
  pattern = "727",
}

tile{
  layer = 0,
  x = 464,
  y = 968,
  width = 8,
  height = 72,
  pattern = "727",
}

tile{
  layer = 0,
  x = 584,
  y = 192,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 584,
  y = 216,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 600,
  y = 184,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 600,
  y = 168,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 632,
  y = 184,
  width = 16,
  height = 32,
  pattern = "113",
}

tile{
  layer = 0,
  x = 648,
  y = 200,
  width = 16,
  height = 32,
  pattern = "113",
}

tile{
  layer = 0,
  x = 664,
  y = 216,
  width = 16,
  height = 32,
  pattern = "113",
}

tile{
  layer = 0,
  x = 632,
  y = 144,
  width = 16,
  height = 32,
  pattern = "113",
}

tile{
  layer = 0,
  x = 664,
  y = 176,
  width = 16,
  height = 32,
  pattern = "113",
}

tile{
  layer = 0,
  x = 592,
  y = 48,
  width = 16,
  height = 16,
  pattern = "153",
}

tile{
  layer = 0,
  x = 632,
  y = 48,
  width = 8,
  height = 16,
  pattern = "120",
}

tile{
  layer = 0,
  x = 584,
  y = 16,
  width = 64,
  height = 32,
  pattern = "115",
}

tile{
  layer = 0,
  x = 640,
  y = 48,
  width = 8,
  height = 16,
  pattern = "117",
}

tile{
  layer = 0,
  x = 584,
  y = 48,
  width = 8,
  height = 16,
  pattern = "116",
}

tile{
  layer = 0,
  x = 600,
  y = 32,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 584,
  y = 48,
  width = 16,
  height = 32,
  pattern = "114",
}

tile{
  layer = 0,
  x = 616,
  y = 32,
  width = 16,
  height = 32,
  pattern = "113",
}

tile{
  layer = 0,
  x = 632,
  y = 48,
  width = 16,
  height = 32,
  pattern = "113",
}

tile{
  layer = 0,
